clave_articulo,descripcion,inventarios,tipo_documentos,linea,serie,unidad,unidad_empaque,cantidad_almacen,rack,control_almacen,concepto,tipo_documento,documento,clave_cliente_proveedor,clave_vendedor,cantidad,precio,costo,tiempo_surtido,stock_min,stock_max,tipo_costeo,fecha_ultima_compra,pendiente_recibir,fecha_ultima_venta,pendientes_surtir,existencias,costo_promedio,ultimo_costo,tipo_elemento,unidad_salida,factor_entre_unidades,apartados,lote,pedimento,peso,volumen,clave_esuqema,cantidad_ventas_anuales,monto_ventas_anuales,cantidad_compras_anuales,monto_compras_anuales,cuenta_contable,estatus,manejo_ieps,tax_num,cuota_ieps,forma_ieps,clave_sat,clave_unidad,catalogo,id_catalogo,titulo_ml,color,medidas,volts,a,w,marca
SBX175BU,CONECTOR SBX175 AZUL USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,150,150,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,TOTAL SOURCE
SBX175G,CONECTOR SBX175 GRIS,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX175G10,CONECTOR SBX175 GRIS 1/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,500,500,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX175GU,CONECTOR SBX175 GRIS USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,150,150,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX175R,CONECTOR SBX175 ROJO,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,TOTAL SOURCE
SBX175R10,CONECTOR SBX175 ROJO 1/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,500,500,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,TOTAL SOURCE
SBX175RU,CONECTOR SBX175 ROJO USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,150,150,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,TOTAL SOURCE
SBX175Y,CONECTOR SBX175 AMARILLO,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLO,,,,,TOTAL SOURCE
SBX175Y10,CONECTOR SBX175 AMARILLO 1/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,500,500,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,TOTAL SOURCE
SBX175YU,CONECTOR SBX175 AMARILLO USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,150,150,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,TOTAL SOURCE
SBX350B,CONECTOR SBX350 AZUL,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,100,,,,,,,500,500,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,TOTAL SOURCE
SBX350B20,CONECTOR SBX350 AZUL 2/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,700,700,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,TOTAL SOURCE
SBX350B40,CONECTOR SBX350 AZUL 4/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,1000,1000,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,TOTAL SOURCE
SBX350BU,CONECTOR SBX350 AZUL USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,TOTAL SOURCE
SBX350G,CONECTOR SBX350 GRIS,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX350G20,CONECTOR SBX350 GRIS 2/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,700,700,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX350G40,CONECTOR SBX350 GRIS 4/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,1000,1000,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX350GU,CONECTOR SBX350 GRIS USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,TOTAL SOURCE
SBX350R,CONECTOR SBX350 ROJO,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,100,,,,,,,500,500,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,TOTAL SOURCE
SBX350R20,CONECTOR SBX350 ROJO 2/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,700,700,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,TOTAL SOURCE
SBX350R40,CONECTOR SBX350 ROJO 4/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,1,10,,,,,,,1000,1000,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,TOTAL SOURCE
SBX350RU,CONECTOR SBX350 ROJO USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,TOTAL SOURCE
SBX350Y,CONECTOR SBX350 AMARILLO,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,100,,,,,,,500,500,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLO,,,,,TOTAL SOURCE
SBX350Y20,CONECTOR SBX350 AMARILLO 2/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,10,,,,,,,700,700,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLO,,,,,TOTAL SOURCE
SBX350Y40,CONECTOR SBX350 AMARILLO 4/0,1,M,REF,N,PZ,,6,1C,6-1C,,,,DUAG60100,,,,,3,0,10,,,,,,,1000,1000,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLO,,,,,TOTAL SOURCE
SBX350YU,CONECTOR SBX350 AMARILLO USADO,1,M,REF,N,PZ,,1,1D,1-1D,,,,DUAG60100,,,,,3,0,100,,,,,,,300,300,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,TOTAL SOURCE
SC-209-3U,MANERAL CH Y BOQUILLA SC-209-3,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SC35-A,ALTAVOZ GRIS,1,M,INF,N,PZ,,1,12C,1-12C,,,,EST850628,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,,,,,STEREN
SC50-1-U,BOQUILLA SC50-1,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,1,0,4,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,INFRA
SC50-2,BOQUILLA SC50-2,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,1,0,4,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,INFRA
SC50A-2,BOQUILLA SC50A-2,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,1,0,4,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,INFRA
SEG-ORQ,SEGURO PARA ORQUILLA,1,M,REF,N,PZ,,1,4C,1-4C,,,,TTC920120,,,,,3,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SEN-MOV,SENSOR DE MOVIMIENTO ALARMA,1,M,INF,N,PZ,,1,9C,1-9C,,,,EST850628,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SEN-WIN,SENSOR DE VENTANA PARA ALARMA,1,M,INF,N,PZ,,1,9C,1-9C,,,,EST850628,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SEP-AGUA-ACEIT,SEPARADOR DE AGUA Y AIRE,1,M,ACO,N,PZ,,1,19B,1-19B,,,,NMQ050902,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SERPENTINA,SERPENTINA EN AEROSOL,1,M,CON,N,PZ,,1,17D,1-17D,,,,GTR150812,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SGA-540,TUERCA OXIGENO SGA-540,1,M,REF,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,2,,2021/5/17,,,,,80,80,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SH1700R,MANOMETRO ROJO GAS/ACETILENO,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,3,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,GENERICA
SIDAC-T,TRAFO SIDAC-T 1-7KVA SIEMENS,1,M,REF,S,PZ,,1,7D,1-7D,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,1.6/7.3,,,GENERICA
SILICON-BARRA20,SILICON EN BARRA DE 20 CM,1,M,CON,N,PZ,,1,20C,1-20C,,,,ODM950324,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SILROJO-FG25K,SILICON ROJO EMPAQUES GONHER,1,M,CON,N,PZ,,1,5B,1-5B,,,,SVE000216,,,,,7,0,2,,2021/4/8,,,,,35,35,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,GENERICA
SISAYA36,SISAYA 36 NEIKO,1,M,HTA,N,PZ,,8,21PS,8-21PS,,,,NMQ050902,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SKU122137,SELLADOR ACRILICO 300ML HDX,1,M,CON,N,PZ,,1,20C,1-20C,,,,HDM001017,,,,,7,1,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCO,,,,,GENERICA
SL-5054,LAMPARA LED CUADRADA 50W,1,M,HTA,N,PZ,,1,10B,1-10B,,,,GTR150812,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SLPROLIGHTING
SL32-2R025,CAPACITOR SL32 2R025,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,2,50,,2021/7/12,,,,,290,290,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SLC80,TAPON AUDITIVO SLC80 3M,1,M,ESS,N,PZ,,1,15B,1-15B,,,,HDM001017,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SN74HC11N,CI SN74HC11N,1,M,REF,N,PZ,,4,1A,4-1A,,,,AEL920315,,,,,7,2,20,,,,,,,11,11,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SN74HC14N,CI SN74HC14N,1,M,REF,N,PZ,,4,1A,4-1A,,,,AEL920315,,,,,7,2,20,,,,,,,18,18,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOCKET137,SOCKET 120V 600W 2POLO PORCEL,1,M,ACO,N,PZ,,1,10C,1-10C,,,,HDM001017,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,120,,600,GENERICA
SOL-50/50,SOLDADURA ESTAÑO 50/50 TRUPER,1,M,CON,N,PZ,,1,20C,1-20C,,,,NMQ050902,,,,,7,0,50,,2021/7/2,,,,,274,274,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOL-60/20,SOLDADURA 60/20 DE 1MM STEREN,1,M,CON,N,PZ,,1,20C,1-20C,,,,EST850628,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOL-60/40S,SOLDADURA 60/40 STEREN,1,M,CON,N,PZ,,1,20C,1-20C,,,,EST850628,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-6010-1/8,SOLDADURA FONDEAR 6010 1/8,1,M,CON,N,KG,,1,16B,1-16B,,,,INF891031,,,,,7,0,5,,,,,,,,,P,KG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-ALU-1/4,SOLDADURA ALUMINIO 4043 1/8,1,M,CON,N,PZ,,1,16B,1-16B,,,,INF891031,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-ALU-3/16,SOLDADURA ALUMINIO 4043 3/16,1,M,CON,N,PZ,,1,16B,1-16B,,,,INF891031,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-HIERRO,SOLDADURA HIERRO COLADO 1/8,1,M,CON,N,PZ,,1,16B,1-16B,,,,INF891031,,,,,7,0,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-PN-002,SOLDADURA DE POLIPROPILENO 2MM,1,M,CON,N,M,,1,16B,1-16B,,,,HER110502,,,,,7,30,400,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-PN-003,SOLDADURA DE POLIPROPILENO 3MM,1,M,CON,N,M,,1,16B,1-16B,,,,HER110502,,,,,7,0,200,,,,,,,400.606,400.606,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-PN-004,SOLDADURA DE POLIPROPILENO 4MM,1,M,CON,N,M,,1,16B,1-16B,,,,HER110502,,,,,7,0,200,,,,,,,400.606,400.606,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLD-PN-005,SOLDADURA DE POLIPROPILENO 5MM,1,M,CON,N,M,,1,16B,1-16B,,,,HER110502,,,,,7,0,200,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLDA-1MM/500,SOLDADURA 1MM 500 GRAMOS,1,M,CON,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,0,20,,,,,,,536,536,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLPRE50/50,SOLDADURA 50/50 LUZEL,1,M,CON,N,PZ,,1,20C,1-20C,,,,SAAM72021,,,,,7,5,50,,,,,,,200,200,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SOLVEX37-175-8,GUANTE NITRILO VERDE # 8,1,M,ESS,N,PR,,1,15C,1-15C,,,,LGS850318,,,,,7,5,50,,,,,,,40,40,P,PR,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE,,,,,ANSELL
SOLVEX37-175-8D,GUANTE NITRILO VERDE # 8 DER,1,M,ESS,N,PZ,,1,15C,1-15C,,,,LGS850318,,,,,15,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE,,,,,ANSELL
SOLVEX37-175-9,GUANTE NITRILO VERDE # 9,1,M,ESS,N,PR,,1,15C,1-15C,,,,LGS850318,,,,,7,5,50,,,,,,,40,40,P,PR,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE,,,,,ANSELL
SONDY4,SIERRA DE CORTE 4 SONDY Z=30,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,110X20,,,,GENERICA
SP-20,SERRUCHO 20 8DPP,1,M,HTA,N,PZ,,1,8B,1-8B,,,,NMQ050902,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SQ1005,TAPON AUDITIVO REUTILIZABLE,1,M,ESS,N,PR,,1,15B,1-15B,,,,HDM001017,,,,,7,0,20,,,,,,,15,15,P,PR,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,GENERICA
SR1700V,MANOMETRO VERDE PARA OXIGENO ,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,3,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
ST-101-D,SEGUETAS PARA CALADORA DE 75MM,1,M,CON,N,PZ,,1,18D,1-18D,,,,MDM910322,,,,,3,1,10,,,,,,,15,15,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
ST-1040,SIERRA CIRCULAR 10 5/8,1,M,CON,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
ST-118-AF,SEGUETAS PARA CALADORA DE 50MM,1,M,CON,N,PZ,,1,18D,1-18D,,,,NMQ050902,,,,,3,1,10,,,,,,,15,15,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
STA2054,ALARMA DE REVERSA 2000,1,M,REF,N,PZ,,1,3B,1-3B,,,,DUAG60100,,,,,3,0,3,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TOTAL SOURCE
STERLING-TOOL,COPIA DE LLAVE TOOLS STERLING,1,M,REF,N,PZ,,1,3B,1-3B,,,,GTR150812,,,,,1,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SW-207,PUNTA PARA EQUIPO SOLDADOR 8,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SWITCH-6PVM,SWICH 6 PIN VASTAGO MEDIO ,1,M,REF,N,PZ,,4,1A,4-1A,,,,AEL920315,,,,,7,2,20,,2021/6/3,,,,,23.2,23.2,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
SY360-6948,FOCO 48V 10W 1 POLO PATA PARE,1,M,REF,N,PZ,,1,4B,1-4B,,,,DUAG60100,,,,,3,2,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,48,,10,TOTAL SOURCE
SY51909,FOCO 48V 10W M 2 POLO DISP,1,M,REF,N,PZ,,1,4B,1-4B,,,,DUAG60100,,,,,3,2,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,48,,10,TOTAL SOURCE
SYM52X,MOTOR HIDRAULIC 36/48V SYM52X ,1,M,ACO,S,PZ,,1,13E,1-13E,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
T53E,BRAKER 600VAC 250VDC,1,M,ACO,N,PZ,,1,10C,1-10C,,,,EMV870811,,,,,3,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,HAMMER
TA-851,TARRAJA PARA TUBO 8 PZ TA-851,1,M,HTA,N,JG,,1,14D,1-14D,,,,NMQ050902,,,,,7,0,2,,,,,,,,,P,JG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAB-30X3/4X250A,TABLA 30 X 3/4 X 2.50 1RA,1,M,ACO,N,PZ,,8,1A,8-1A,,,,MDM910322,,,,,7,0,8,,2021/7/20,,,,,413.78,413.78,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAB-30X3/4X250B,TABLA 30 X 3/4 X 2.50 2DA,1,M,ACO,N,PZ,,8,1A,8-1A,,,,MDM910322,,,,,7,0,8,,,,,,,155,155,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAB8X1X1,TABLERO DE CONTROL 8 INT,1,M,ACO,N,PZ,,1,13C,1-13C,,,,EMV870811,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TABLAS-A4,TABLAS Y CLIP TAMAÑO CARTA ,1,M,PAP,N,BO,,1,13A,1-13A,,,,ODM950324,,,,,7,0,100,,,,,,,,,P,BO,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TACONES,TACONES,1,M,ACO,N,PZ,,1,4C,1-4C,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAE-1/2,TAQ-EXP 1/2 RONDANA Y TUERCA,1,M,ACO,N,PZ,,1,17C,1-17C,,,,NMQ050902,,,,,7,0,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1/2,,,,GENERICA
TAE-1/4T,TAQ-EXP 1/4 ESPARRAGO,1,M,ACO,N,PZ,,1,17C,1-17C,,,,NMQ050902,,,,,7,0,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1/4,,,,GENERICA
TAE-12X70C,TAQ-EXP ARMELLA CERRADA 12X70,1,M,CON,N,PZ,,1,17B,1-17B,,,,NMQ050902,,,,,7,0,50,,2021/7/2,,,,,33,33,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAE-3/8,TAQ-EXP 3/8 SIN ESPARRAGO,1,M,ACO,N,PZ,,1,17C,1-17C,,,,NMQ050902,,,,,7,0,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAE-5/16T,TAQ-EXP 5/16 TUERCA Y RONDANA,1,M,ACO,N,PZ,,1,17B,1-17B,,,,NMQ050902,,,,,7,0,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAE-8X45C,TAQ-EXP ARMELLA CERRADA 8X45MM,1,M,CON,N,PZ,,1,17B,1-17B,,,,NMQ050902,,,,,7,0,50,,2021/7/2,,,,,25,25,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TANQUE-12V,CILINDRO OXIGENO CAP. 12.4 KG,1,M,CON,N,PZ,,8,22PS,8-22PS,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE,,,,,INFRA
TANQUE-2M3R,TANQUE ACETILENO ROJO 2M3,1,M,CON,N,PZ,,1,21PS,1-21PS,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,GENERICA
TANQUE-4M3R,TANQUE ACETILENO ROJO 4M3,1,M,CON,N,PZ,,1,21PS,1-21PS,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,GENERICA
TAP-35MM-FG25K,TAPONES 35MM MONOBLOCK FG25K,1,M,REF,N,PZ,,1,5B,1-5B,,,,DUAG60100,,,,,7,0,10,,2021/4/12,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAP-45MM-FG25K,TAPONES 45MM MONOBLOCK FG25K,1,M,REF,N,PZ,,1,5B,1-5B,,,,DUAG60100,,,,,7,0,10,,2021/4/12,,,,,660,660,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAP-SENC-BCO,TAPON SENCILLO PARA CELDA,1,M,REF,N,PZ,,1,1B,1-1B,,,,DUAG60100,,,,,7,0,500,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCO,,,,,GENERICA
TAP-TER-BAT,TAPA HULE TERMINAL BATERIAS,1,M,REF,N,PZ,,1,1C,1-1C,,,,DUAG60100,,,,,7,0,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TAQ-1/4P,TAQ PLASTICO 1/4 TAQ-1/4P,1,M,ACO,N,GR,,1,13CV,1-13CV,,,,TTC920120,,,,,7,0,20,,2021/7/2,,,,,12,12,P,GR,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,URREA
TAQ-MAPOSA3,TAQ MARIPOSA 3 Y CAPUCHON,1,M,ACO,N,GR,,1,17C,1-17C,,,,NMQ050902,,,,,7,0,20,,,,,,,0,0,P,GR,1,,N,N,,,1,,,,,,A,,,,,,,,,,,3,,,,GENERICA
TARRAJA-1/2-2,TARRAJA PARA TUBO 1/2X2,1,M,HTA,N,PZ,,1,14PS,1-14PS,,,,NMQ050902,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
TCABWBT310,FILTROS ACEITE TCABWBT310,1,M,REF,N,PZ,,1,5D,1-5D,,,,DUAG60100,,,,,3,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,BALDWIN
TCF100,FUSIBLE PARA CARGADOR TCF100,1,M,REF,N,PZ,,1,3C,1-3C,,,,EFC070410,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,BUSSMANN
TDM,SOCKET PARA TUBO SLIM,1,M,ACO,N,PZ,,1,10D,1-10D,,,,EMV870811,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
